Sentence_ID,Sub-Subtype,Keyword,Best_Match,ar,mt_output,en,generation_timestamp,seed_source,source_tier,sample_id,label_id
TIER2_Adjective_to_Noun_11c982a5,Adjective to Noun,المتزايدة,الزيادة,وأعاد المجلس تأكيد الحاجة إلى مراقبة الأنشطة المتزايدة في المنطقة لضمان الامتثال للحظر المفروض.,وأعاد المجلس تأكيد الحاجة إلى مراقبة الأنشطة الزيادة في المنطقة لضمان الامتثال للحظر المفروض.,The Council reiterated the need to monitor the increasing activities in the region to ensure compliance with the imposed ban.,2026-02-03T15:06:01.159833,LLM_GENERATED,tier2,T2_7059,19
TIER2_Adjective_to_Noun_721e0c1e,Adjective to Noun,الدولية,دول,وأكد التقرير أهمية التعاون الدولية في تعزيز السيادة الوطنية وحماية حقوق الإنسان.,وأكد التقرير أهمية التعاون دول في تعزيز السيادة الوطنية وحماية حقوق الإنسان.,The report emphasized the importance of international cooperation in enhancing national sovereignty and protecting human rights.,2026-02-03T15:06:03.134479,LLM_GENERATED,tier2,T2_7060,19
TIER2_Adjective_to_Noun_81b8d33b,Adjective to Noun,الإنسانية,الإنسان,تؤكد اللجنة على ضرورة تعزيز الجهود الإنسانية لدعم اللاجئين في المناطق المتضررة.,تؤكد اللجنة على ضرورة تعزيز الجهود الإنسان لدعم اللاجئين في المناطق المتضررة.,The committee stresses the need to enhance humanitarian efforts to support refugees in affected areas.,2026-02-03T15:06:04.773376,LLM_GENERATED,tier2,T2_7061,19
TIER2_Adjective_to_Noun_ce4c45bc,Adjective to Noun,الدبلوماسية,الدبلوماسي,يؤكد المجلس على أهمية العمل الدبلوماسية في حل النزاعات الدولية وفقًا للقرار المتعلق بالولاية القضائية.,يؤكد المجلس على أهمية العمل الدبلوماسي في حل النزاعات الدولية وفقًا للقرار المتعلق بالولاية القضائية.,The Council emphasizes the importance of diplomatic efforts in resolving international conflicts in accordance with the decision on jurisdiction.,2026-02-03T15:06:07.702234,LLM_GENERATED,tier2,T2_7062,19
TIER2_Adjective_to_Noun_d18838df,Adjective to Noun,الدبلوماسية,الدبلوماسي,يدعو الأمين العام إلى تعزيز الجهود الدبلوماسية لحل النزاعات في المنطقة.,يدعو الأمين العام إلى تعزيز الجهود الدبلوماسي لحل النزاعات في المنطقة.,The Secretary-General calls for strengthening diplomatic efforts to resolve conflicts in the region.,2026-02-03T15:06:10.182239,LLM_GENERATED,tier2,T2_7063,19
TIER2_Adjective_to_Noun_66964003,Adjective to Noun,المتعددة,التعددية,تحث الجمعية على تعزيز الجهود المتعددة الأطراف لزيادة فعالية عمليات حفظ السلام في المناطق المتضررة.,تحث الجمعية على تعزيز الجهود التعددية الأطراف لزيادة فعالية عمليات حفظ السلام في المناطق المتضررة.,The Assembly urges the strengthening of multilateral efforts to enhance the effectiveness of peacekeeping operations in affected areas.,2026-02-03T15:06:12.756187,LLM_GENERATED,tier2,T2_7064,19
TIER2_Adjective_to_Noun_23e73092,Adjective to Noun,الأمنية,الأمن,يطلب إلى اللجنة تعزيز التدابير الأمنية لحماية المدنيين في مناطق النزاع.,يطلب إلى اللجنة تعزيز التدابير الأمن لحماية المدنيين في مناطق النزاع.,The committee is requested to enhance security measures to protect civilians in conflict areas.,2026-02-03T15:06:14.864229,LLM_GENERATED,tier2,T2_7065,19
TIER2_Adjective_to_Noun_85b0d641,Adjective to Noun,العاجلة,العجلة,يقرر أن تتخذ اللجنة إجراءات فورية لتوفير المساعدات العاجلة للمتضررين من النزاع.,يقرر أن تتخذ اللجنة إجراءات فورية لتوفير المساعدات العجلة للمتضررين من النزاع.,It is decided that the committee will take immediate measures to provide urgent assistance to those affected by the conflict.,2026-02-03T15:06:16.535588,LLM_GENERATED,tier2,T2_7066,19
TIER2_Adjective_to_Noun_9bf9bd45,Adjective to Noun,المتعلقة,العلاقة,يقرر أن يتم التركيز على القضايا المتعلقة بالمادة 15 من الميثاق لضمان الامتثال الكامل.,يقرر أن يتم التركيز على القضايا العلاقة بالمادة 15 من الميثاق لضمان الامتثال الكامل.,It is decided to focus on issues related to Article 15 of the Charter to ensure full compliance.,2026-02-03T15:06:18.326956,LLM_GENERATED,tier2,T2_7067,19
TIER2_Adjective_to_Noun_b5583ed7,Adjective to Noun,الدولية,الدول,يقرر أن العلاقات الدولية تلعب دورًا حاسمًا في تعزيز السلام والاستقرار في المنطقة.,يقرر أن العلاقات الدول تلعب دورًا حاسمًا في تعزيز السلام والاستقرار في المنطقة.,It is decided that international relations play a critical role in promoting peace and stability in the region.,2026-02-03T15:06:24.369445,LLM_GENERATED,tier2,T2_7068,19
TIER2_Adjective_to_Noun_ae1578df,Adjective to Noun,المتعددة,تعدد,وشدد الأمين العام على أهمية الحوار بين الثقافات لتعزيز التفاهم بين الأديان في سياقات الأزمات المتعددة.,وشدد الأمين العام على أهمية الحوار بين الثقافات لتعزيز التفاهم بين الأديان في سياقات تعدد الأزمات.,The Secretary-General emphasized the importance of intercultural dialogue to enhance interfaith understanding in contexts of multiple crises.,2026-02-03T15:06:31.187298,LLM_GENERATED,tier2,T2_7069,19
TIER2_Adjective_to_Noun_0c2a318f,Adjective to Noun,المدنية,المدني,أعرب المجلس عن دعمه الكامل للجهود المبذولة لتحقيق المصالحة الوطنية عبر الوسائل المدنية.,أعرب المجلس عن دعمه الكامل للجهود المبذولة لتحقيق المصالحة الوطنية عبر الوسائل المدني.,The council expressed its full support for efforts to achieve national reconciliation through civil means.,2026-02-03T15:06:42.564193,LLM_GENERATED,tier2,T2_7070,19
TIER2_Adjective_to_Noun_7fed8228,Adjective to Noun,الإنسانية,الإنسان,يرحب المجلس بالجهود الإنسانية المبذولة لدعم اللاجئين وتقديم المساعدة اللازمة لهم.,يرحب المجلس بالجهود الإنسان المبذولة لدعم اللاجئين وتقديم المساعدة اللازمة لهم.,The council welcomes the humanitarian efforts made to support refugees and provide them with the necessary assistance.,2026-02-03T15:06:46.008178,LLM_GENERATED,tier2,T2_7071,19
TIER2_Adjective_to_Noun_123e4624,Adjective to Noun,الدولية,دولة,قرر المجلس تأكيد أهمية الامتثال للمعاهدات الدولية في تعزيز الأمن القانوني.,قرر المجلس تأكيد أهمية الامتثال للمعاهدات دولة في تعزيز الأمن القانوني.,The council decided to emphasize the importance of compliance with international treaties in enhancing legal security.,2026-02-03T15:06:48.545073,LLM_GENERATED,tier2,T2_7072,19
TIER2_Adjective_to_Noun_d4109a6c,Adjective to Noun,المستدامة,الاستدامة,قرر المجلس تعزيز التعاون من خلال الأطر المستدامة لتحقيق الأهداف المشتركة.,قرر المجلس تعزيز التعاون من خلال الأطر الاستدامة لتحقيق الأهداف المشتركة.,The council decided to enhance cooperation through sustainable frameworks to achieve common goals.,2026-02-03T15:06:50.096624,LLM_GENERATED,tier2,T2_7073,19
TIER2_Adjective_to_Noun_0c0b988b,Adjective to Noun,الدولية,الدول,أشار التقرير إلى الحاجة إلى تعزيز التعاون بين الوكالات العسكرية الدولية لضمان الأمن العالمي.,أشار التقرير إلى الحاجة إلى تعزيز التعاون بين الوكالات العسكرية الدول لضمان الأمن العالمي.,The report highlighted the need to enhance cooperation among international military agencies to ensure global security.,2026-02-03T15:06:52.121931,LLM_GENERATED,tier2,T2_7074,19
TIER2_Adjective_to_Noun_dcf08a1c,Adjective to Noun,الدبلوماسية,الدبلوماسيين,ناشد الأمين العام بضرورة حل النزاع من خلال الوسائل الدبلوماسية لتعزيز الأمن والاستقرار في المنطقة.,ناشد الأمين العام بضرورة حل النزاع من خلال الوسائل الدبلوماسيين لتعزيز الأمن والاستقرار في المنطقة.,The Secretary-General urged the resolution of the conflict through diplomatic means to enhance security and stability in the region.,2026-02-03T15:06:54.206405,LLM_GENERATED,tier2,T2_7075,19
TIER2_Adjective_to_Noun_9a463c36,Adjective to Noun,العاجلة,عجل,حثت اللجنة الدولية على زيادة المساعدات العاجلة إلى المناطق المتضررة لتلبية الاحتياجات الإنسانية الفورية للسكان.,حثت اللجنة الدولية على زيادة المساعدات عجل إلى المناطق المتضررة لتلبية الاحتياجات الإنسانية الفورية للسكان.,The international committee urged an increase in urgent aid to affected areas to meet the immediate humanitarian needs of the population.,2026-02-03T15:06:56.112380,LLM_GENERATED,tier2,T2_7076,19
TIER2_Adjective_to_Noun_a428bb6c,Adjective to Noun,المستدامة,استدامة,رحب المجلس بالجهود المبذولة لتحقيق التنمية المستدامة في الإطار القانوني الجديد.,رحب المجلس بالجهود المبذولة لتحقيق استدامة التنمية في الإطار القانوني الجديد.,The Council welcomed efforts to achieve sustainable development within the new legal framework.,2026-02-03T15:06:58.058956,LLM_GENERATED,tier2,T2_7077,19
TIER2_Adjective_to_Noun_cd410df8,Adjective to Noun,الدولية,دول,رحب المندوب بالتعاون الدولية بين البعثات المختلفة لتعزيز السلام في المنطقة.,رحب المندوب بالتعاون دول بين البعثات المختلفة لتعزيز السلام في المنطقة.,The delegate welcomed international cooperation between the various missions to promote peace in the region.,2026-02-03T15:06:59.953899,LLM_GENERATED,tier2,T2_7078,19
TIER2_Adjective_to_Noun_18ad57eb,Adjective to Noun,الدولية,العالم,أوصت اللجنة بزيادة التعاون الدولي لمواجهة التحديات الأمنية الدولية في الإقليم المعني.,أوصت اللجنة بزيادة التعاون الدولي لمواجهة التحديات الأمنية العالم في الإقليم المعني.,The committee recommended increasing international cooperation to address the international security challenges in the concerned region.,2026-02-03T15:07:01.754992,LLM_GENERATED,tier2,T2_7079,19
TIER2_Adjective_to_Noun_27f21977,Adjective to Noun,الإقليمي,الإقليم,أوصى المجلس بتعزيز التعاون الإقليمي لضمان تحقيق الأمن والاستقرار في المنطقة.,أوصى المجلس بتعزيز التعاون الإقليم لضمان تحقيق الأمن والاستقرار في المنطقة.,The council recommended enhancing regional cooperation to ensure security and stability in the region.,2026-02-03T15:07:03.181970,LLM_GENERATED,tier2,T2_7080,19
TIER2_Adjective_to_Noun_c16556de,Adjective to Noun,الإنسانية,الإنسان,اعتمدت اللجنة خطة الإغاثة الإنسانية لدعم النازحين في المنطقة المتضررة.,اعتمدت اللجنة خطة الإغاثة الإنسان لدعم النازحين في المنطقة المتضررة.,The committee adopted the humanitarian relief plan to support the displaced in the affected area.,2026-02-03T15:07:04.960988,LLM_GENERATED,tier2,T2_7081,19
TIER2_Adjective_to_Noun_334c9b21,Adjective to Noun,القانونية,القانون,اعتمد المجلس تعديلات على الاتفاقية بهدف تعزيز الحماية القانونية للأقليات.,اعتمد المجلس تعديلات على الاتفاقية بهدف تعزيز الحماية القانون للأقليات.,The council adopted amendments to the convention to enhance legal protection for minorities.,2026-02-03T15:07:06.533942,LLM_GENERATED,tier2,T2_7082,19
TIER2_Adjective_to_Noun_2173d916,Adjective to Noun,الدبلوماسية,الدبلوماسيين,وأعاد الوفد التأكيد على أهمية الجهود الدبلوماسية في تحقيق السلام المستدام في المنطقة.,وأعاد الوفد التأكيد على أهمية الجهود الدبلوماسيين في تحقيق السلام المستدام في المنطقة.,The delegation reiterated the importance of diplomatic efforts in achieving sustainable peace in the region.,2026-02-03T15:07:10.549975,LLM_GENERATED,tier2,T2_7083,19
TIER2_Adjective_to_Noun_ec313e28,Adjective to Noun,العسكرية,العسكرة,أيد المجلس الحاجة إلى التعاون الوثيق بين الدول الأعضاء للتصدي للتهديدات العسكرية في المنطقة.,أيد المجلس الحاجة إلى التعاون الوثيق بين الدول الأعضاء للتصدي للتهديدات العسكرة في المنطقة.,The Council supported the need for close cooperation among member states to address military threats in the region.,2026-02-03T15:07:12.679070,LLM_GENERATED,tier2,T2_7084,19
TIER2_Adjective_to_Noun_52a7c0fb,Adjective to Noun,الدبلوماسية,الدبلوماسي,واستذكر الأمين العام أهمية الجهود الدبلوماسية في الحفاظ على السلام والأمن الدوليين.,واستذكر الأمين العام أهمية الجهود الدبلوماسي في الحفاظ على السلام والأمن الدوليين.,The Secretary-General recalled the importance of diplomatic efforts in maintaining international peace and security.,2026-02-03T15:07:14.378897,LLM_GENERATED,tier2,T2_7085,19
TIER2_Adjective_to_Noun_ba44f7d9,Adjective to Noun,الدولية,دول,تؤكد اللجنة على أهمية الحماية الدولية للمدنيين في حالات النزاع المسلح.,تؤكد اللجنة على أهمية الحماية دول للمدنيين في حالات النزاع المسلح.,The committee emphasizes the importance of international protection for civilians in armed conflict situations.,2026-02-03T15:07:16.772717,LLM_GENERATED,tier2,T2_7086,19
TIER2_Adjective_to_Noun_1a4a7fa5,Adjective to Noun,الاقتصادية,الاقتصاد,يؤكد المجلس على أهمية الإصلاحات الاقتصادية لتحقيق التنمية المستدامة في الدول النامية.,يؤكد المجلس على أهمية الإصلاحات الاقتصاد لتحقيق التنمية المستدامة في الدول النامية.,The Council emphasizes the importance of economic reforms for achieving sustainable development in developing countries.,2026-02-03T15:07:18.528676,LLM_GENERATED,tier2,T2_7087,19
TIER2_Adjective_to_Noun_da73dda9,Adjective to Noun,الدبلوماسية,الدبلوماسيين,يدعو الأمين العام إلى تكثيف الجهود الدبلوماسية لدعم المفاوضات بين الأطراف المعنية.,يدعو الأمين العام إلى تكثيف الجهود الدبلوماسيين لدعم المفاوضات بين الأطراف المعنية.,The Secretary-General calls for intensified diplomatic efforts to support negotiations between the concerned parties.,2026-02-03T15:07:20.051054,LLM_GENERATED,tier2,T2_7088,19
TIER2_Adjective_to_Noun_4dbbbcc0,Adjective to Noun,الاستباقية,استباق,تحث الجمعية على تعزيز الاستراتيجيات الاستباقية لمكافحة الإرهاب والحفاظ على الأمن والسلام في المنطقة.,تحث الجمعية على تعزيز استباق الاستراتيجيات لمكافحة الإرهاب والحفاظ على الأمن والسلام في المنطقة.,The Assembly urges the enhancement of proactive strategies to combat terrorism and maintain security and peace in the region.,2026-02-03T15:07:22.693152,LLM_GENERATED,tier2,T2_7089,19
TIER2_Adjective_to_Noun_eb2764b5,Adjective to Noun,المتقدمة,التقدم,يطلب إلى الدول الأعضاء تعزيز التنمية المتقدمة في المناطق المتضررة من النزاع.,يطلب إلى الدول الأعضاء تعزيز التنمية التقدم في المناطق المتضررة من النزاع.,The member states are requested to enhance advanced development in conflict-affected areas.,2026-02-03T15:07:26.078490,LLM_GENERATED,tier2,T2_7090,19
TIER2_Adjective_to_Noun_0b28e4a7,Adjective to Noun,الدولية,دول,يجب أن تركز الجهود على التنسيق بين المساعدات الإنسانية الدولية لتلبية احتياجات اللاجئين.,يجب أن تركز الجهود على التنسيق بين المساعدات الإنسانية دول لتلبية احتياجات اللاجئين.,Efforts should focus on coordinating international humanitarian aid to meet the needs of refugees.,2026-02-03T15:07:28.514010,LLM_GENERATED,tier2,T2_7091,19
TIER2_Adjective_to_Noun_33ffc0fe,Adjective to Noun,المستدامة,استدامة,يقرر أن المبادئ الأساسية للتنمية المستدامة هي جزء لا يتجزأ من الاتفاقية العالمية.,يقرر أن المبادئ الأساسية للتنمية استدامة هي جزء لا يتجزأ من الاتفاقية العالمية.,It is decided that the fundamental principles of sustainable development are an integral part of the global convention.,2026-02-03T15:07:29.961278,LLM_GENERATED,tier2,T2_7092,19
TIER2_Adjective_to_Noun_73ad3c61,Adjective to Noun,الدبلوماسية,الدبلوماسي,تعتبر العلاقات الدولية الفعالة ضرورية لتعزيز التعاون الدبلوماسية بين الدول الأعضاء.,تعتبر العلاقات الدولية الفعالة ضرورية لتعزيز التعاون الدبلوماسي بين الدول الأعضاء.,Effective international relations are essential for enhancing diplomatic cooperation among member states.,2026-02-03T15:07:32.098088,LLM_GENERATED,tier2,T2_7093,19
TIER2_Adjective_to_Noun_b9ba0070,Adjective to Noun,الاقتصادية,الاقتصاد,وشدد التقرير على ضرورة التعاون بين الدول لتعزيز العلاقات الاقتصادية في المنطقة.,وشدد التقرير على ضرورة التعاون بين الدول لتعزيز العلاقات الاقتصاد في المنطقة.,The report emphasized the need for cooperation between countries to enhance economic relations in the region.,2026-02-03T15:07:36.041101,LLM_GENERATED,tier2,T2_7094,19
TIER2_Adjective_to_Noun_2ceabec6,Adjective to Noun,الدبلوماسية,الدبلوماسي,طالب المجلس بتعزيز الجهود الدبلوماسية لحل النزاع ودعم السيادة الوطنية للدولة المعنية.,طالب المجلس بتعزيز الجهود الدبلوماسي لحل النزاع ودعم السيادة الوطنية للدولة المعنية.,The council called for enhancing diplomatic efforts to resolve the conflict and support the national sovereignty of the concerned state.,2026-02-03T15:07:37.869835,LLM_GENERATED,tier2,T2_7095,19
TIER2_Adjective_to_Noun_724244fb,Adjective to Noun,الإنسانية,الإنسان,يرحب المجلس بالجهود الإنسانية الرامية إلى تحسين أوضاع اللاجئين في المناطق المتأثرة بالنزاع.,يرحب المجلس بالجهود الإنسان الرامية إلى تحسين أوضاع اللاجئين في المناطق المتأثرة بالنزاع.,The council welcomes the humanitarian efforts aimed at improving the situation of refugees in conflict-affected areas.,2026-02-03T15:07:39.921203,LLM_GENERATED,tier2,T2_7096,19
TIER2_Adjective_to_Noun_d6a2b247,Adjective to Noun,العالمية,العالم,قرر المجلس تعزيز الجهود العالمية للتصدي للتحديات المتعلقة بتغير المناخ.,قرر المجلس تعزيز الجهود العالم للتصدي للتحديات المتعلقة بتغير المناخ.,The council decided to strengthen global efforts to address the challenges related to climate change.,2026-02-03T15:07:41.315636,LLM_GENERATED,tier2,T2_7097,19
TIER2_Adjective_to_Noun_335fe2ea,Adjective to Noun,الودية,الود,قرر المجلس تعزيز العلاقات الودية بين الدول الأعضاء من خلال التعاون الفعال والمفاوضات البناءة.,قرر المجلس تعزيز العلاقات الود بين الدول الأعضاء من خلال التعاون الفعال والمفاوضات البناءة.,The Council decided to strengthen friendly relations between member states through effective cooperation and constructive negotiations.,2026-02-03T15:07:43.175769,LLM_GENERATED,tier2,T2_7098,19
TIER2_Adjective_to_Noun_7ad4ead7,Adjective to Noun,الدولية,الدول,دعا المجلس إلى تعزيز التعاون بين القوات الدولية لضمان الأمن والاستقرار في المنطقة.,دعا المجلس إلى تعزيز التعاون بين القوات الدول لضمان الأمن والاستقرار في المنطقة.,The Council called for enhanced cooperation among international forces to ensure security and stability in the region.,2026-02-03T15:07:45.057340,LLM_GENERATED,tier2,T2_7099,19
TIER2_Adjective_to_Noun_310d0fa8,Adjective to Noun,الإنمائي,التنمية,أشار الأمين العام إلى الدور الإنمائي الذي يمكن أن تلعبه الأمم المتحدة في تعزيز المصالحة في المناطق المتأثرة بالنزاع.,أشار الأمين العام إلى الدور التنمية الذي يمكن أن تلعبه الأمم المتحدة في تعزيز المصالحة في المناطق المتأثرة بالنزاع.,The Secretary-General pointed out the developmental role that the United Nations can play in promoting reconciliation in conflict-affected areas.,2026-02-03T15:07:49.004343,LLM_GENERATED,tier2,T2_7100,19
TIER2_Adjective_to_Noun_ba4b8a80,Adjective to Noun,الإنسانية,الإنسان,حث الأمين العام المجتمع الدولي على تعزيز الجهود الإنسانية لدعم اللاجئين في المنطقة.,حث الأمين العام المجتمع الدولي على تعزيز الجهود الإنسان لدعم اللاجئين في المنطقة.,The Secretary-General urged the international community to enhance humanitarian efforts to support refugees in the region.,2026-02-03T15:07:55.903940,LLM_GENERATED,tier2,T2_7101,19
TIER2_Adjective_to_Noun_690a94c2,Adjective to Noun,القانونية,القانون,حث الأمين العام الدول الأعضاء على التصديق على البروتوكول نظراً لأهميته في تعزيز الأطر القانونية الدولية.,حث الأمين العام الدول الأعضاء على التصديق على البروتوكول نظراً لأهميته في تعزيز الأطر القانون الدولية.,The Secretary-General urged member states to ratify the protocol given its importance in strengthening international legal frameworks.,2026-02-03T15:07:57.817896,LLM_GENERATED,tier2,T2_7102,19
TIER2_Adjective_to_Noun_7e8bb963,Adjective to Noun,الدبلوماسية,الدبلوماسيين,دعا الأمين العام إلى تعزيز الجهود الدبلوماسية لحل النزاع القائم بين الدولتين.,دعا الأمين العام إلى تعزيز الجهود الدبلوماسيين لحل النزاع القائم بين الدولتين.,The Secretary-General called for strengthening diplomatic efforts to resolve the ongoing conflict between the two states.,2026-02-03T15:07:59.471915,LLM_GENERATED,tier2,T2_7103,19
TIER2_Adjective_to_Noun_6be0ba12,Adjective to Noun,الدولية,دول,أوصى المجلس بتعزيز التعاون بين القوات العسكرية الدولية لتحقيق الأمن في المنطقة.,أوصى المجلس بتعزيز التعاون بين القوات العسكرية دول لتحقيق الأمن في المنطقة.,The council recommended enhancing cooperation between international military forces to achieve security in the region.,2026-02-03T15:08:01.103963,LLM_GENERATED,tier2,T2_7104,19
TIER2_Adjective_to_Noun_89042a91,Adjective to Noun,الاقتصادية,الاقتصاد,أعلن المجلس عن مبادرة جديدة تهدف إلى تعزيز التنمية الاقتصادية في المناطق المتأثرة بالنزاعات.,أعلن المجلس عن مبادرة جديدة تهدف إلى تعزيز التنمية الاقتصاد في المناطق المتأثرة بالنزاعات.,The Council announced a new initiative aimed at promoting economic development in conflict-affected areas.,2026-02-03T15:08:06.991230,LLM_GENERATED,tier2,T2_7105,19
TIER2_Adjective_to_Noun_ae360c0c,Adjective to Noun,المنظمة,المنظمات,اعتمد المجلس استراتيجية جديدة لتعزيز التعاون مع الجهات الفاعلة في المجتمع المدني والمنظمة الدولية لحماية اللاجئين.,اعتمد المجلس استراتيجية جديدة لتعزيز التعاون مع الجهات الفاعلة في المجتمع المدني والمنظمات الدولية لحماية اللاجئين.,The Council adopted a new strategy to enhance cooperation with civil society actors and the international organization for refugee protection.,2026-02-03T15:08:09.456425,LLM_GENERATED,tier2,T2_7106,19
TIER2_Adjective_to_Noun_0bd4f595,Adjective to Noun,القانونية,القانون,أيد المجلس الجهود القانونية لتعزيز الامتثال في المناطق المتضررة من النزاع.,أيد المجلس الجهود القانون لتعزيز الامتثال في المناطق المتضررة من النزاع.,The council endorsed legal efforts to enhance compliance in conflict-affected areas.,2026-02-03T15:08:11.076040,LLM_GENERATED,tier2,T2_7107,19
TIER2_Adjective_to_Noun_119aade6,Adjective to Noun,الدبلوماسية,الدبلوماسي,وأعاد المجلس تأكيد أهمية الحوار والدبلوماسية كوسيلة لتحقيق الاستقرار الإقليمي.,وأعاد المجلس تأكيد أهمية الحوار والدبلوماسي كوسيلة لتحقيق الاستقرار الإقليمي.,The Council reaffirmed the importance of dialogue and diplomacy as a means to achieve regional stability.,2026-02-03T15:08:14.669876,LLM_GENERATED,tier2,T2_7108,19
TIER2_Adjective_to_Noun_07767808,Adjective to Noun,العسكرية,العسكر,وأكدت اللجنة ضرورة تعزيز التعاون بين الدول الأعضاء لمواجهة التحديات العسكرية في المنطقة.,وأكدت اللجنة ضرورة تعزيز التعاون بين الدول الأعضاء لمواجهة التحديات العسكر في المنطقة.,The committee emphasized the need to enhance cooperation among member states to address military challenges in the region.,2026-02-03T15:08:17.067867,LLM_GENERATED,tier2,T2_7109,19
TIER2_Adjective_to_Noun_586509b9,Adjective to Noun,المتوازن,التوازن,واستذكر المجلس أهمية التنمية الاقتصادية المتوازنة لتحقيق الاستقرار في المنطقة.,واستذكر المجلس أهمية التنمية الاقتصادية التوازن لتحقيق الاستقرار في المنطقة.,The Council recalled the importance of balanced economic development to achieve stability in the region.,2026-02-03T15:08:18.307596,LLM_GENERATED,tier2,T2_7110,19
TIER2_Adjective_to_Noun_ec92528f,Adjective to Noun,الإنسانية,الإنسان,وإذ يؤكد المجلس على أهمية توفير المساعدات الإنسانية العاجلة للمناطق المتضررة من النزاعات.,وإذ يؤكد المجلس على أهمية توفير المساعدات الإنسان العاجلة للمناطق المتضررة من النزاعات.,The Council emphasizes the importance of providing urgent humanitarian aid to conflict-affected areas.,2026-02-03T15:08:20.383551,LLM_GENERATED,tier2,T2_7111,19
TIER2_Adjective_to_Noun_d0f6cf95,Adjective to Noun,التنظيمية,تنظيم,تؤكد اللجنة أهمية الإصلاحات التنظيمية في تحسين تنفيذ القانون الدولي.,تؤكد اللجنة أهمية إصلاحات تنظيم في تحسين تنفيذ القانون الدولي.,The committee emphasizes the importance of organizational reforms in improving the implementation of international law.,2026-02-03T15:08:25.117025,LLM_GENERATED,tier2,T2_7112,19
TIER2_Adjective_to_Noun_0eaac896,Adjective to Noun,الدبلوماسية,الدبلوماسي,يدعو الأمين العام إلى استخدام الوسائل الدبلوماسية لإنهاء النزاع بين الأطراف المتنازعة.,يدعو الأمين العام إلى استخدام الوسائل الدبلوماسي لإنهاء النزاع بين الأطراف المتنازعة.,The Secretary-General calls for the use of diplomatic means to end the conflict between the disputing parties.,2026-02-03T15:08:26.513964,LLM_GENERATED,tier2,T2_7113,19
TIER2_Adjective_to_Noun_dcd287f8,Adjective to Noun,الملموسة,الملموس,يؤكد المجلس على أهمية التعاون الدولي لتعزيز التدابير الملموسة لمكافحة انتشار الأسلحة النووية.,يؤكد المجلس على أهمية التعاون الدولي لتعزيز التدابير الملموس لمكافحة انتشار الأسلحة النووية.,The Council emphasizes the importance of international cooperation to enhance tangible measures to combat the proliferation of nuclear weapons.,2026-02-03T15:08:28.282686,LLM_GENERATED,tier2,T2_7114,19
TIER2_Adjective_to_Noun_0f4f5d23,Adjective to Noun,الدبلوماسية,الدبلوماسي,تحث الجمعية على اتباع الوسائل الدبلوماسية لحل النزاعات وتحقيق السلام الدائم في المنطقة.,تحث الجمعية على اتباع الوسائل الدبلوماسي لحل النزاعات وتحقيق السلام الدائم في المنطقة.,The Assembly urges the adoption of diplomatic means to resolve conflicts and achieve lasting peace in the region.,2026-02-03T15:08:30.839613,LLM_GENERATED,tier2,T2_7115,19
TIER2_Adjective_to_Noun_67ac46ed,Adjective to Noun,العاجلة,عجلة,يطلب إلى الدول الأعضاء توفير المساعدات العاجلة للنازحين في المناطق المتضررة.,يطلب إلى الدول الأعضاء توفير المساعدات عجلة للنازحين في المناطق المتضررة.,Requests Member States to provide urgent assistance to the displaced in affected areas.,2026-02-03T15:08:34.511957,LLM_GENERATED,tier2,T2_7116,19
TIER2_Adjective_to_Noun_50c89f62,Adjective to Noun,القانوني,القانون,يقرر أن يتم تحديث النظام القانوني لتعزيز العدالة الاجتماعية بين الدول الأعضاء.,يقرر أن يتم تحديث النظام القانون لتعزيز العدالة الاجتماعية بين الدول الأعضاء.,It is decided to update the legal system to enhance social justice among member states.,2026-02-03T15:08:36.624798,LLM_GENERATED,tier2,T2_7117,19
TIER2_Adjective_to_Noun_6c82bff8,Adjective to Noun,الدبلوماسية,الدبلوماسيين,يقرر أن تكون المشاورات الدبلوماسية هي الأساس في تعزيز العلاقات بين الدول الأعضاء.,يقرر أن تكون المشاورات الدبلوماسيين هي الأساس في تعزيز العلاقات بين الدول الأعضاء.,It is decided that diplomatic consultations shall be the foundation in strengthening relations among member states.,2026-02-03T15:08:39.079006,LLM_GENERATED,tier2,T2_7118,19
TIER2_Adjective_to_Noun_c36a0e0e,Adjective to Noun,الإنسانية,الإنسان,وشدد التقرير على أهمية الجهود الإنسانية في تقديم الدعم للمجتمعات المتضررة من النزاعات.,وشدد التقرير على أهمية الجهود الإنسان في تقديم الدعم للمجتمعات المتضررة من النزاعات.,The report emphasized the importance of humanitarian efforts in providing support to communities affected by conflicts.,2026-02-03T15:08:41.214397,LLM_GENERATED,tier2,T2_7119,19
TIER2_Adjective_to_Noun_9b1de7f9,Adjective to Noun,الدولية,دول,أعرب المجلس عن قلقه البالغ إزاء التهديدات المستمرة للأمن والسلام الدولية في المنطقة.,أعرب المجلس عن قلقه البالغ إزاء التهديدات المستمرة للأمن والسلام دول في المنطقة.,The council expressed its deep concern over the ongoing threats to international peace and security in the region.,2026-02-03T15:08:43.755669,LLM_GENERATED,tier2,T2_7120,19
