Sentence_ID,MT_Tool,seed_source,error_label,keyword,best_match,ocs_match_rule,clean_ar,error_ar,ocs,cps,sfr,csr,anchor_validity,phenomenon_clarity,arabic_naturalness,collateral_severity,tier2_seed_recommendation,tier2_seed_recommendation_final,cell15_status
2014/s/2014/73/76:5,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,بموجب,[OMITTED],exact,وهذه هي الآلية الوحيدة المنشأة بموجب القرار التي يمكن من خلالها الكشف عن بعض المعلومات والنتائج الواقعية في قضية معينة خارج نطاق مكتب أمينة المظالم واللجنة.,وهذه هي الآلية الوحيدة التي أنشأها القرار والتي قد يكون من الممكن من خلالها الكشف عن بعض المعلومات الوقائعية والنتائج في قضية خارج نطاق مكتب أمين المظالم واللجنة.,1.0,0.7530864197530864,0.9527279138565063,0.7283950617283951,5,5,4,2,1,1,success
2014/s/2014/73/95:2,en_ar_DEEP,TIER1_CLEAN_A,Hyponym for Hypernym,حركة,تنقل,prefix_وال,ومن شأن مواصلة التطبيق غير السليم لتدابير الجزاءات التي فرضها مجلس الأمن أن يقيد الحقوق الأساسية في الملكية والحركة دون أي أساس أو مبرِّر قانوني.,إن التطبيق غير السليم والمستمر لتدابير الجزاءات التي فرضها مجلس الأمن يقيد الحقوق الأساسية في الملكية والتنقل دون أي أساس أو مبرر قانوني.,1.0,0.8085106382978724,0.9449262619018556,0.7862068965517242,5,5,5,2,1,1,success
2014/s/2014/730/11:3,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,حالة,[OMITTED],exact,وخلال الفترة الممتدة من 1 إلى 10 تشرين الأول/أكتوبر 2014، أبلغ عن 20 حالة انتهاك لوقف إطلاق النار على طول خط المراقبة و 22 حالة انتهاك على طول خط الحدود المعمول به، ما أدى إلى سقوط 12 مدنيا، وجرح 52 مدنيا وإصابة 9 من الأفراد العسكريين على الجانب الباكستاني.,وخلال الفترة من 1 إلى 10 تشرين الأول/أكتوبر 2014، أُبلغ عن 20 انتهاكا لوقف إطلاق النار على طول خط السيطرة و 22 انتهاكا على طول حدود العمل، مما أدى إلى سقوط 12 ضحية من المدنيين، وإصابة 52 مدنيا، و 9 جرحى من العسكريين على الجانب الباكستاني.,1.0,0.7470355731225297,0.9791527986526488,0.7354085603112841,5,5,4,3,1,1,success
2014/s/2014/731/14:3,en_ar_DEEPL,TIER1_CLEAN_A,Register Mismatch,جراء أعمال العنف,بالعنف,exact_seq,وتأثرت النساء والأطفال، ولا سيما الفتيات، جراء أعمال العنف والنزاعات المستجدة التي نجمت عن انتشار الميليشيات والجماعات المسلحة المرتبطة في بعض الحالات بالتطرف العنيف، في حين لا يزال العديد من النزاعات التي طال أمدها ينتظر تسويتها.,وقد تأثرت النساء والأطفال، ولا سيما الفتيات، بالعنف والنزاعات الناشئة حديثاً والمرتبطة بانتشار الميليشيات والجماعات المسلحة، والتي ترتبط في بعض الحالات بالتطرف العنيف، في حين لا تزال العديد من النزاعات التي طال أمدها دون حل.,1.0,0.8073394495412844,0.9772768020629884,0.7695652173913043,4,4,5,2,1,1,success
2014/s/2014/731/14:3,en_ar_DEEP,TIER1_CLEAN_A,Register Mismatch,جراء أعمال العنف,من أعمال العنف,exact_seq,وتأثرت النساء والأطفال، ولا سيما الفتيات، جراء أعمال العنف والنزاعات المستجدة التي نجمت عن انتشار الميليشيات والجماعات المسلحة المرتبطة في بعض الحالات بالتطرف العنيف، في حين لا يزال العديد من النزاعات التي طال أمدها ينتظر تسويتها.,وقد تأثرت النساء والأطفال، وخاصة الفتيات، من أعمال العنف والصراعات الناشئة حديثا والمرتبطة بانتشار الميليشيات والجماعات المسلحة، والتي ترتبط في بعض الحالات بالتطرف العنيف، في حين لا تزال العديد من الصراعات التي طال أمدها دون حل.,1.0,0.7616822429906542,0.9775823354721068,0.7608695652173914,4,4,4,2,1,1,success
2014/s/2014/74/24:5,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,تابع,[OMITTED],suffix_ة,ومن المهم بنفس القدر ألا يقوض عمل البعثة مع جهات فاعلة تابعة للأمم المتحدة وغيرها من الجهات الفاعلة في مجال المساعدة الإنسانية استقلال وحياد هذه الجهات الفاعلة، وكذلك صورتها المنظورة.,ومن المهم بنفس القدر ألا يؤدي تعامل البعثة مع الأمم المتحدة وغيرها من الجهات الفاعلة الإنسانية إلى تقويض استقلال وحياد هذه الجهات الفاعلة والتصور السائد عنها.,1.0,0.7094972067039106,0.9232470989227296,0.6939890710382514,5,5,4,3,1,1,success
2014/s/2014/740/28:1,en_ar_DEEP,TIER1_CLEAN_A,Hypernym for Hyponym,جماعات,مجموعات,prefix_وال,21 - وقدم الفريق العامل الثالث، برئاسة جمهورية كوريا، دعمه لجهود الدول والقطاع البحري والجماعات العمالية الرامية إلى حماية السفن من القرصنة قبالة سواحل الصومال.,21 - ودعم الفريق العامل 3، برئاسة جمهورية كوريا، الجهود التي تبذلها الدول والصناعة البحرية والمجموعات العمالية لحماية السفن من القرصنة قبالة سواحل الصومال.,1.0,0.7532467532467533,0.9669262170791626,0.75,5,5,4,2,1,1,success
2014/s/2014/740/51:5,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,خاص,[OMITTED],both_ال_ة,وألحق المهاجمون أضرارا جسيمة ببوابة السجن الرئيسية، وجزء من الجدران الخارجية المحيطة بالسجن، والأسلاك الشائكة على الجدران المحيطة به، وشاحنة السجن الوحيدة الخاصة بنقل السجناء.,وألحق المهاجمون أضرارا جسيمة ببوابة المدخل الرئيسية، وجزء من الجدار الخارجي المحيط بالسجن، والأسلاك الشائكة على الجدار المحيط، وشاحنة نقل السجناء الوحيدة في السجن.,1.0,0.8255813953488372,0.9654747843742372,0.8114285714285714,5,5,4,3,1,1,success
2014/s/2014/740/81:1,en_ar_DEEP,TIER1_CLEAN_A,Hyponym for Hypernym,الملاحين,البحارة,exact,٦٧ - وأجدد دعوتي إلى الإفراج الفوري وغير المشروط عن جميع الملاحين الأبرياء المحتجزين كرهائن في الصومال، لكي يتمكنوا من الانضمام إلى أسرهم.,67. وأجدد دعوتي إلى الإفراج الفوري وغير المشروط عن جميع البحارة الأبرياء المحتجزين كرهائن في الصومال حتى يتمكنوا من الانضمام إلى أسرهم.,1.0,0.9384615384615383,0.97434663772583,0.9057971014492754,5,5,5,1,1,1,success
2014/s/2014/740/82:1,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,بعثة,[OMITTED],prefix_ب,٦٨ - وقد كان قتل خبيرين من اللجنة المعنية بالمخدرات والجريمة في 7 نيسان/ أبريل 2014، أثناء قيامهما ببعثة لمكافحة القرصنة في الصومال، تذكيرا رصينا بالمخاطر التي تواجه الأمم المتحدة في عملها على تحسين حياة الآخرين.,٦٨ - وكان مقتل خبيرين تابعين لمكتب الأمم المتحدة المعني بالمخدرات والجريمة في 7 نيسان/أبريل 2014، أثناء قيامهما بمهمة لمكافحة القرصنة في الصومال، بمثابة تذكير مثير للقلق بالمخاطر التي يواجهها موظفو الأمم المتحدة في عملهم من أجل تحسين حياة الآخرين.,1.0,0.7449392712550607,0.9558058977127076,0.7489878542510122,5,5,5,2,1,1,success
2014/s/2014/869/32:5,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,خاص,[OMITTED],suffix_ة,ففي ظل تحقيق مهربي الوقود أرباحا تزيد على نسبة 100 في المائة، أضحى لشبكات التهريب هذه مصلحة خاصة في إطالة أمد النزاع.,ومع حصول مهربي الوقود على أرباح تزيد عن 100 في المائة، فإن لشبكات التهريب مصلحة راسخة في إطالة أمد الصراع.,1.0,0.6929824561403508,0.9189133644104004,0.7094017094017093,1,5,5,2,1,1,success
2014/s/2014/869/34:3,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,حالة,[OMITTED],exact,فالجماعات الإرهابية وغيرها من الجماعات المسلحة غير التابعة للدول التي لديها إمكانية الوصول إلى أسواق الجريمة العابرة للحدود قد يضعف الحافز لديها للخروج من حالة النزاع والدخول في تسوية سياسية().,وقد تكون لدى الجماعات الإرهابية وغيرها من الجماعات المسلحة من غير الدول التي يمكنها الوصول إلى الأسواق الإجرامية عبر الحدود حوافز أضعف للخروج من النزاع والدخول في تسوية سياسية.,1.0,0.671957671957672,0.921760320663452,0.6580310880829016,5,5,4,2,1,1,success
2014/s/2014/869/34:3,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,حالة,[OMITTED],exact,فالجماعات الإرهابية وغيرها من الجماعات المسلحة غير التابعة للدول التي لديها إمكانية الوصول إلى أسواق الجريمة العابرة للحدود قد يضعف الحافز لديها للخروج من حالة النزاع والدخول في تسوية سياسية().,وقد تكون لدى الجماعات الإرهابية وغيرها من الجماعات المسلحة من غير الدول التي يمكنها الوصول إلى الأسواق الإجرامية عبر الحدود حوافز أضعف للخروج من النزاع والدخول في تسوية سياسية.,1.0,0.671957671957672,0.921760320663452,0.6580310880829016,5,5,4,2,1,1,success
2014/s/2014/869/41:4,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,تابع,[OMITTED],both_ال_ة,"وقد عدَّلت عمليات السلام التابعة للأمم المتحدة موقفها تبعا لذلك، وهي بذلك تُظهر نزعة متزايدة إلى ""التحصين بغرض الاحتماء""، مما يحد من قدرة كل من الأفراد النظاميين والموظفين المدنيين على التعامل مع السكان المحليين، وكسب قلوبهم وعقولهم، والقيام بالوساطة في المنازعات المحلية، وجمع المعلومات - وهي أعمال تكتسي أهمية بالغة من أجل تنفيذ اتفاقات السلام والجهود المبذولة لتسوية النزاعات.","وقد عدلت عمليات الأمم المتحدة لحفظ السلام وضعها وفقا لذلك، وأظهرت ميلا متزايدا إلى ""الاحتماء والاحتماء""، مما يحد من قدرة الأفراد النظاميين والموظفين المدنيين على التعامل مع السكان المحليين، وكسب القلوب والعقول، والتوسط في النزاعات المحلية، جمع المعلومات - العمل الحاسم لتنفيذ اتفاقيات السلام والجهود المبذولة لحل الصراع.",1.0,0.696,0.9499245285987854,0.6992084432717678,5,5,4,3,1,1,success
2014/s/2014/869/50:1,en_ar_TRANSFORMERS,TIER1_CLEAN_A,Total Omission,تابع,[OMITTED],both_ال_ة,36 - وفي حالات أخرى، قامت البعثات السياسية الخاصة التابعة للمجلس بدور هام في مساعدة الدول على تقليص الحيز الاستراتيجي المتاح للجماعات الإرهابية من خلال الانخراط في الجريمة العابرة للحدود.,36 - وفي حالات أخرى، أدت بعثات المجلس السياسية الخاصة دورا هاما في مساعدة الدول على تقليص الحيز الاستراتيجي المتاح للجماعات الإرهابية من خلال المشاركة في الجريمة العابرة للحدود.,1.0,0.8360655737704918,0.9884233474731444,0.8288770053475936,5,5,5,2,1,1,success
2014/s/2014/9/105:3,en_ar_DEEPL,TIER1_CLEAN_A,Terminology Substitution,العابرة,عبر الوطنية,exact,ومع أن هذه المبادرة أتت استجابة لنمو الاتجار بالمخدرات والجريمة المنظمة العابرة للحدود الوطنية في غرب أفريقيا، فإن وحدات مكافحة الجريمة العابرة للحدود الوطنية ستعمل بوصفها مراكز إنفاذ القانون تدعم القدرات التقنية والتحليلية على الصعيدين الوطني والإقليمي من أجل الاستجابة للتهديدات العابرة للحدود الوطنية.,وفي حين أن المبادرة جاءت استجابةً لنمو الاتجار بالمخدرات والجريمة المنظمة عبر الوطنية في غرب أفريقيا، ستعمل وحدات مكافحة الجريمة عبر الوطنية كمراكز دمج لإنفاذ القانون لدعم القدرات التحليلية والتقنية الوطنية والإقليمية على التصدي للتهديدات عبر الوطنية.,1.0,0.6565656565656566,0.9650639891624452,0.6776315789473684,4,4,4,2,1,1,success
2014/s/2014/9/138:2,en_ar_TRANSFORMERS,TIER1_CLEAN_A,Register Mismatch,آنذاك,في ذلك الوقت,exact,ومع أن عددا قليلا جدا من البلدان في أفريقيا كان قد صدق في أوائل عام 2003 على ما لا يقل عن أربعة من الصكوك القانونية الدولية الـ 12 القائمة آنذاك لمكافحة الإرهاب، فإن معظم البلدان قد صدقت الآن على غالبيتها.,وفي حين أن عددا قليلا جدا من البلدان في أفريقيا قد صدق في أوائل عام 2003 على ما لا يقل عن 4 من الصكوك القانونية الدولية الـ 12 القائمة في ذلك الوقت لمكافحة الإرهاب، فإن معظم البلدان قد صدقت الآن على أغلبية هذه الصكوك.,1.0,0.8682926829268293,0.9857527017593384,0.8294930875576036,5,5,5,2,1,1,success
2014/s/2014/9/153:3,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,تابع,[OMITTED],prefix_ال,ومن الأعمال البالغة الأهمية ما تضطلع به منظمات مثل اليونسكو والبرنامج الإنمائي وتحالف الحضارات التابع للأمم المتحدة، التي تركز على منع نشوب النزاعات وبناء ثقافة السلام والقضاء على الفقر وتعزيز التنمية المستدامة والإدماج الاجتماعي من خلال التعليم والثقافة والاتصالات في أفريقيا.,إن عمل منظمات مثل اليونسكو وبرنامج الأمم المتحدة الإنمائي وتحالف الأمم المتحدة للحضارات، التي تركز على منع نشوب الصراعات، وبناء ثقافة السلام، والقضاء على الفقر، وتعزيز التنمية المستدامة والإدماج الاجتماعي من خلال التعليم والثقافة والاتصال في أفريقيا، أصبح بالغ الأهمية.,1.0,0.6666666666666667,0.9636287689208984,0.6642599277978339,5,5,4,2,1,1,success
2014/s/2014/9/34:1,en_ar_DEEPL,TIER1_CLEAN_A,Total Omission,تابع,[OMITTED],prefix_ال,26 - وضع تحالف الحضارات التابع للأمم المتحدة برامج في أفريقيا لمنع زرع التطرف. ويركز أحد هذه البرامج على المجتمعات المحلية في نيجيريا ويستهدف الشباب والنساء وقادة المجتمعات المحلية لتيسير الحوار والتفاعل فيما بين أعضاء المجموعات المختلفة.,26. وضع تحالف الأمم المتحدة للحضارات برامج في أفريقيا لمنع التطرف. ويركز أحد هذه البرامج على المجتمعات المحلية النيجيرية ويستهدف الشباب والنساء وقادة المجتمعات المحلية لتيسير الحوار والمشاركة بين أفراد مختلف الجماعات.,1.0,0.7692307692307692,0.9847798347473145,0.76890756302521,5,5,4,3,1,1,success
2014/s/2014/9/68:1,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,حالة,[OMITTED],prefix_ال,50 - قام المقرر الخاص المعني بتعزيز حقوق الإنسان والحريات الأساسية وحمايتها في سياق مكافحة الإرهاب بزيارة رسمية إلى بوركينا فاسو من 8 إلى 12 نيسان/أبريل 2013 بدعوة من الحكومة، لجمع معلومات عن الحالة الراهنة في بوركينا فاسو، تمهيدا لمساعدة الحكومة في جهودها الرامية إلى مكافحة الإرهاب مع احترام حقوق الإنسان وتعزيز تطبيق الصكوك الدولية.,50 - أجرى المقرر الخاص المعني بتعزيز وحماية حقوق الإنسان والحريات الأساسية في سياق مكافحة الإرهاب زيارة رسمية إلى بوركينا فاسو في الفترة من 8 إلى 12 نيسان/أبريل 2013، بدعوة من الحكومة، لجمع معلومات عن الوضع الحالي في بوركينا فاسو. ومن ثم مساعدة الحكومة في جهودها الرامية إلى مكافحة الإرهاب مع احترام حقوق الإنسان وتعزيز تنفيذ الصكوك الدولية.,1.0,0.8563049853372434,0.9902825355529784,0.8533724340175953,1,5,5,2,1,1,success
2014/s/2014/901/2:1,en_ar_DEEPL,TIER1_CLEAN_A,Total Omission,تابع,[OMITTED],both_ال_ة,أكتب إليكم بصفتي رئيس مجموعة سفراء منظمة التعاون الإسلامي في نيويورك لأعرب عن إدانة منظمة التعاون الإسلامي، بأشد العبارات، جريمة قتل الوزير زياد أبو عين، رئيس هيئة مقاومة الجدار الفاصل التابعة للسلطة الفلسطينية على أيدي قوات الاحتلال الإسرائيلي أثناء مشاركته في مظاهرة سلمية ضد المستوطنات ومصادرة الأراضي في 10 كانون الأول/ديسمبر 2014.,أكتب إليكم بصفتي رئيس مجموعة سفراء منظمة التعاون الإسلامي في نيويورك لأعرب لكم عن إدانة منظمة التعاون الإسلامي بأشد العبارات لجريمة قتل الوزير زياد أبو عين، رئيس لجنة السلطة الفلسطينية لمناهضة الجدار الفاصل، على يد قوات الاحتلال الإسرائيلي أثناء مشاركته في مظاهرة سلمية ضد الاستيطان ومصادرة الأراضي في 10 كانون الأول/ديسمبر 2014.,1.0,0.8580060422960725,0.9910885095596312,0.853731343283582,5,5,4,2,1,1,success
2014/s/2014/902/124:1,en_ar_DEEPL,TIER1_CLEAN_A,Hypernym for Hyponym,محطات توليد الطاقة,محطات الطاقة,exact_seq,محطات المياه في 23 تشرين الثاني/نوفمبر 2014، فجّر تنظيم الدولة الإسلامية سيارة مفخخة بالقرب من محطة لتنقية المياه في قرية ميدان بالحسكة مما أدى إلى إلحاق أضرار كبيرة بالمحطة. محطات توليد الطاقة,محطات المياه o في 23 نوفمبر 2014، قام تنظيم داعش بتفجير سيارة مفخخة بالقرب من محطة تنقية المياه في قرية الميدان في الحسكة، مما ألحق أضرارًا جسيمة بالمحطة. محطات الطاقة,1.0,0.6971428571428571,0.9376159906387328,0.694300518134715,5,5,4,2,1,1,success
2014/s/2014/902/142:1,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,تابع,[OMITTED],both_ال_ة,سميرة أحمد السهلي، ممرضة عمرها 53 عاما من مخيم اليرموك اعتقلتها قوات النظام السوري في 11 حزيران/يونيه 2014 بسبب عملها الطبي. وعلمت أسرتها أنها توفيت تحت التعذيب داخل أحد مراكز الاحتجاز التابعة للنظام في 8 تشرين الثاني/نوفمبر 2014., سميرة أحمد السهلي، ممرضة من مخيم اليرموك، 53 عاماً، اعتقلتها قوات النظام السوري بتاريخ 11 حزيران/يونيو 2014 بسبب عملها الطبي. وعلمت عائلتها أنها تعرضت للتعذيب حتى الموت داخل معتقلات النظام في 8 تشرين الثاني/نوفمبر 2014.,1.0,0.6991150442477876,0.9830400943756104,0.6956521739130435,5,5,4,2,1,1,success
2014/s/2014/902/160:6,en_ar_DEEP,TIER1_CLEAN_A,Hypernym for Hyponym,جماعات,مجموعات,prefix_وال,ولم تتمكن الشبكة من توثيق هذه الحالات توثيقا كاملا لأنها محظورة وملاحقة من قبل قوات النظام والجماعات المتطرفة.,ولم تتمكن الشبكة السورية لحقوق الإنسان من توثيق هذه الحالات بشكل كامل، حيث أنها محظورة وملاحقة من قبل قوات النظام والمجموعات المتطرفة.,1.0,0.7401574803149606,0.9048861265182496,0.7388059701492538,4,4,5,2,1,1,success
2014/s/2014/902/162:2,en_ar_DEEP,TIER1_CLEAN_A,Hypernym for Hyponym,جماعات,مجموعات,prefix_ال,وقتلت قوات النظام 231 شخصا وقتل المتطرفون ثلاثة أشخاص وقتلت الجماعات المسلحة شخصين.,قتلت قوات النظام 231 شخصاً، وقتل المتطرفون 3، والمجموعات المسلحة 2.,1.0,0.6883116883116883,0.9383233785629272,0.6867469879518072,5,5,4,2,1,1,success
2014/s/2014/902/61:1,en_ar_DEEPL,TIER1_CLEAN_A,Total Omission,تابع,[OMITTED],both_ال_ة,وفي 18 تشرين الثاني/نوفمبر 2014، ألقت الطائرات العمودية التابعة للنظامبرميلين متفجرين على مدينة معر شمارين فقتلتستة مدنيين من بينهم أربعة أطفال وامرأتان.,o في 18 تشرين الثاني/نوفمبر 2014، ألقت مروحيات النظام برميلين متفجرين على معر شمارين مما أسفر عن مقتل 6 مدنيين، من بينهم 4 أطفال وامرأتان.,1.0,0.6845637583892618,0.8782033920288086,0.673202614379085,5,5,4,2,1,1,success
2014/s/2014/902/70:1,en_ar_DEEP,TIER1_CLEAN_A,Total Omission,تابع,[OMITTED],exact,- وفي 12 كانون الأول/ديسمبر 2014، طوق 200 جندي تابع لقوات النظام حي الفيض بمدينة جبلة، ولم يسمح لأي شخص بدخول الحي أو الخروج منه.,- بتاريخ 12 كانون الأول 2014، حاصر 200 عنصر من قوات النظام حي الفيض في مدينة جبلة. ولم يسمح لأحد بالدخول أو الخروج من الحي.,1.0,0.656,0.9556924700737,0.6511627906976745,5,5,5,2,1,1,success
2014/s/2014/902/70:4,en_ar_DEEPL,TIER1_CLEAN_A,Register Mismatch,زهاء,حوالي,exact,واعتقل النظام زهاء 47 فردا يُعتقد أنهم جُندوا قسرا في قوات النظام.,اعتقل النظام حوالي 47 شخصاً يُعتقد أنه تم تجنيدهم قسراً للانضمام إلى قوات النظام.,1.0,0.6710526315789473,0.9457452297210692,0.6419753086419753,5,5,5,2,1,1,success
2014/s/2014/902/70:4,en_ar_DEEP,TIER1_CLEAN_A,Register Mismatch,زهاء,ما يقارب,exact,واعتقل النظام زهاء 47 فردا يُعتقد أنهم جُندوا قسرا في قوات النظام.,واعتقل النظام ما يقارب 47 شخصاً يعتقد أنهم تم تجنيدهم قسراً للانضمام إلى قوات النظام.,1.0,0.6623376623376623,0.9425917863845824,0.611764705882353,5,5,5,2,1,1,success
2014/s/2014/902/92:1,en_ar_DEEPL,TIER1_CLEAN_A,Total Omission,تابع,[OMITTED],both_ال_ة,وفي 15 تشرين الثاني/نوفمبر 2014، ألقت الطائرات العمودية التابعة للنظامبرميلا متفجرا على مسجد عمر بن الخطاب في حلب فألحقت به أضرارا شديدة.,o في 15 تشرين الثاني/نوفمبر 2014، ألقت مروحيات النظام برميلاً متفجراً على مسجد عمر بن الخطاب في حلب، مما ألحق أضراراً جسيمة بالمسجد.,1.0,0.6691729323308271,0.950971782207489,0.656934306569343,5,5,5,2,1,1,success
2014/s/2014/914/48:2,en_ar_DEEP,TIER1_CLEAN_A,Register Mismatch,ترمي إلى,تهدف إلى,exact_seq,وقالت إن الشراكة ترمي إلى وضع استراتيجية لتعميم مراعاة حماية الطفل في أنشطة الاتحاد الأفريقي، وإضفاء الطابع المؤسسي على السياسات والإجراءات المتعلقة بحماية الطفل وفقا للمعايير الإقليمية والدولية.,وذكرت أن الشراكة تهدف إلى وضع استراتيجية لتعميم حماية الطفل في أنشطة الاتحاد الأفريقي وإضفاء الطابع المؤسسي على السياسات والإجراءات المتعلقة بحماية الطفل وفقا للمعايير الإقليمية والدولية.,1.0,0.9358288770053476,0.993000328540802,0.9230769230769232,5,5,5,1,1,1,success
2014/s/2014/921/27:1,en_ar_TRANSFORMERS,TIER1_CLEAN_A,Total Omission,الأخرى,[OMITTED],exact,١٦ - وترد حالات الإعفاء من حظر توريد الأسلحة في الفقرة 54 من القرار 2127 (2013) ويجوز منح الإعفاء من أجل ما يلي: الإمدادات المخصصة حصرا لدعم أو استخدام بعثة توطيد السلام في جمهورية أفريقيا الوسطى، وبعثة الدعم الدولية بقيادة أفريقية في جمهورية أفريقيا الوسطى، ومكتب الأمم المتحدة المتكامل لبناء السلام في جمهورية أفريقيا الوسطى ووحدة الحراسة التابعة له، وفرقة العمل الإقليمية التابعة للاتحاد الأفريقي، والقوات الفرنسية المنشورة في جمهورية أفريقيا الوسطى (الفقرة 54 (أ))()؛ أو إمدادات المعدات العسكرية غير الفتاكة المقصود استخدامها حصراً في الأغراض الإنسانية والوقائية، وما يتصل بذلك من مساعدة أو تدريب تقنيين (الفقرة 54 (ب))؛ أو الملابس الواقية، بما فيها السترات الواقية من الرصاص والخوذات العسكرية التي يجلبها بصفة مؤقتة إلى جمهورية أفريقيا الوسطى أفراد الأمم المتحدة وممثلو وسائط الإعلام والعاملون في مجالي الشؤون الإنسانية والإنمائية والأفراد المرتبطون بهم، لاستخدامهم الشخصي فقط (الفقرة 54 (ج))؛ أو إمدادات الأسلحة الصغيرة والمعدات الأخرى ذات الصلة المخصصة حصرا للاستخدام في دوريات دولية توفر الأمن في منطقة نهر سانغا المحمية التي تتشاطرها ثلاثة بلدان لحمايتها من الصيد غير المشروع وتهريب العاج والأسلحة، وغيرها من الأنشطة المخالفة للقوانين الوطنية لجمهورية أفريقيا الوسطى أو للالتزامات القانونية الدولية لجمهورية أفريقيا الوسطى (الفقرة 54 (د))؛ أو إمدادات الأسلحة والمعدات الفتاكة المتصلة بها لقوات أمن جمهورية أفريقيا الوسطى، المقصود بها حصرا دعم عملية إصلاح قطاع الأمن في جمهورية أفريقيا الوسطى واستعمالها فيها، حسبما وافقت عليه اللجنة مسبقا (الفقرة 54 (هـ))؛ أو مبيعات الأسلحة الأخرى وما يتصل بها من أعتدة أو توريدها أو توفير المساعدة أو الأفراد بأي شكل آخر (الفقرة 54 (و)).,جمهورية أفريقيا الوسطى ووحدة الحراسة التابعة لها، وفرقة العمل الإقليمية التابعة للاتحاد الأفريقي، والقوات الفرنسية المنتشرة في جمهورية أفريقيا الوسطى (الفقرة 54 (أ))؛ وإمدادات المعدات العسكرية غير الفتاكة المخصصة حصرا للاستخدامات الإنسانية أو الوقائية، وما يتصل بذلك من مساعدة أو تدريب تقنيين (الفقرة 54 (ب))؛ والملابس الواقية، بما في ذلك سترات الشظايا والخوذات العسكرية، التي يصدرها مؤقتا إلى جمهورية أفريقيا الوسطى موظفو الأمم المتحدة وممثلو وسائط الإعلام والعاملون في المجالين الإنساني والإنمائي والأفراد المرتبطون بهم، لاستعمالهم الشخصي فقط (الفقرة 54 (ج))؛ وإمدادات الأسلحة الصغيرة وغيرها من المعدات ذات الصلة المخصصة حصرا للاستخدام في الدوريات الدولية التي توفر الأمن في منطقة نهر سانغا المشمولة بحماية ثلاثية للدفاع ضد الصيد غير المشروع وتهريب الأعرج والأسلحة، وغير ذلك من الأنشطة التي تتعارض مع القوانين الوطنية لجمهورية أفريقيا الوسطى أو مع الالتزامات القانونية الدولية لجمهورية أفريقيا الوسطى (الفقرة 54 (د))؛ وإمدادات الأسلحة وغيرها من المعدات الفتاكة ذات الصلة لقوات الأمن في جمهورية أفريقيا الوسطى، المقصود بها حصرا دعم عملية إصلاح قطاع الأمن في جمهورية أفريقيا الوسطى أو استخدامها فيها، على النحو الذي وافقت عليه اللجنة مسبقا (الفقرة 54 (هـ))؛ أو غير ذلك من مبيعات الأسلحة والأعتدة ذات الصلة أو توريدها، أو تقديم المساعدة أو الأفراد (الفقرة 54 (الفقرة 54)).,1.0,0.6526984126984128,0.9144195318222046,0.6521189120809614,5,5,4,3,1,1,success
